OrderID,CustomerID,OrderDate,TotalAmount,OrderStatus,PaymentMethod,ShippingAddressID
2285,2178,2024-06-24 17:41:33.695054,1199.67,Cancelled,Credit Card,4392
2286,1648,2024-07-23 17:41:33.695059,156.97,Delivered,PayPal,183
2287,4665,2024-09-07 17:41:33.695064,141.73,Cancelled,PayPal,8153
2288,3917,2024-03-01 17:41:33.695070,1476.25,Shipped,Credit Card,8279
2289,6100,2024-05-29 17:41:33.695075,1332.83,Cancelled,Credit Card,7304
2290,5083,2024-08-22 17:41:33.695081,933.62,Pending,Bank Transfer,4969
2291,7624,2024-04-24 17:41:33.695086,1144.03,Delivered,Credit Card,9635
2292,1233,2024-07-16 17:41:33.695092,1267.48,Pending,Credit Card,6377
2293,7732,2024-11-01 17:41:33.695098,123.24,Delivered,PayPal,5321
2294,1992,2024-10-20 17:41:33.695103,563.46,Pending,Bank Transfer,2870
2295,7431,2025-01-22 17:41:33.695109,385.95,Shipped,Bank Transfer,1180
2296,9909,2024-12-16 17:41:33.695114,1930.05,Pending,PayPal,1213
2297,2963,2024-10-28 17:41:33.695120,1081.94,Shipped,PayPal,1849
2298,5609,2024-06-16 17:41:33.695147,115.78,Cancelled,Bank Transfer,5224
2299,4211,2024-11-24 17:41:33.695157,1933.01,Shipped,Credit Card,1387
2300,2307,2024-03-27 17:41:33.695166,741.01,Pending,Credit Card,2755
2301,5120,2024-08-20 17:41:33.695176,1536.44,Pending,Bank Transfer,9061
2302,2274,2025-02-26 17:41:33.695182,132.38,Shipped,Bank Transfer,1668
2303,172,2025-02-25 17:41:33.695187,702.05,Delivered,Bank Transfer,5907
2304,9966,2024-12-17 17:41:33.695192,1602.93,Pending,Bank Transfer,3792
2305,1031,2024-12-29 17:41:33.695198,1166.95,Shipped,PayPal,9446
2306,4597,2024-07-30 17:41:33.695203,1643.12,Cancelled,Credit Card,3320
2307,9444,2024-06-19 17:41:33.695209,1281.92,Delivered,PayPal,6146
2308,9902,2024-07-27 17:41:33.695214,1700.29,Pending,PayPal,4918
2309,8153,2024-10-27 17:41:33.695219,155.7,Shipped,Credit Card,3773
2310,9637,2024-12-06 17:41:33.695224,67.84,Shipped,Bank Transfer,7847
2311,384,2024-06-01 17:41:33.695230,1609.05,Cancelled,Credit Card,6315
2312,1711,2024-07-26 17:41:33.695235,863.76,Shipped,Bank Transfer,3919
2313,8177,2024-07-29 17:41:33.695241,1362.4,Shipped,Bank Transfer,6944
2314,3124,2024-05-06 17:41:33.695246,498.07,Cancelled,PayPal,9396
2315,8055,2024-06-19 17:41:33.695252,1518.02,Shipped,Bank Transfer,812
2316,5031,2024-09-12 17:41:33.695259,670.6,Pending,Bank Transfer,6714
2317,8004,2024-11-21 17:41:33.695269,1496.16,Cancelled,Credit Card,4194
2318,465,2024-03-25 17:41:33.695279,1565.17,Cancelled,Credit Card,1345
2319,1114,2024-08-08 17:41:33.695288,842.98,Delivered,Bank Transfer,5233
2320,1889,2024-04-22 17:41:33.695295,1732.0,Cancelled,PayPal,1997
2321,8984,2025-02-12 17:41:33.695301,204.87,Cancelled,PayPal,8327
2322,9190,2024-05-15 17:41:33.695307,1147.59,Cancelled,Credit Card,6388
2323,6694,2024-09-14 17:41:33.695313,255.55,Pending,Credit Card,8028
2324,9298,2025-02-19 17:41:33.695318,655.46,Delivered,PayPal,790
2325,5796,2024-07-17 17:41:33.695324,844.95,Delivered,PayPal,5856
2326,5187,2025-02-20 17:41:33.695329,405.0,Shipped,PayPal,1947
2327,9294,2024-03-18 17:41:33.695335,1124.94,Delivered,Bank Transfer,7307
2328,8521,2024-08-26 17:41:33.695340,1617.81,Cancelled,Bank Transfer,9335
2329,4581,2024-05-23 17:41:33.695346,1299.11,Shipped,PayPal,449
2330,3789,2024-07-30 17:41:33.695352,1597.08,Shipped,Credit Card,6320
2331,6650,2025-02-25 17:41:33.695357,241.03,Shipped,PayPal,9778
2332,412,2024-06-03 17:41:33.695362,1235.51,Delivered,Bank Transfer,8005
2333,3068,2025-01-06 17:41:33.695368,1545.68,Delivered,Credit Card,6428
2334,2677,2024-04-27 17:41:33.695373,101.42,Delivered,Credit Card,7363
2335,5643,2024-08-01 17:41:33.695379,1542.63,Shipped,Bank Transfer,3442
2336,3423,2024-04-20 17:41:33.695384,227.04,Delivered,PayPal,4758
2337,7317,2024-06-22 17:41:33.695390,1633.88,Cancelled,Bank Transfer,9176
2338,9597,2025-02-21 17:41:33.695395,282.62,Cancelled,PayPal,7119
2339,3626,2024-09-17 17:41:33.695401,643.39,Delivered,Credit Card,9456
2340,2963,2024-09-27 17:41:33.695407,1437.36,Delivered,Bank Transfer,2398
2341,252,2024-07-10 17:41:33.695412,1360.87,Cancelled,PayPal,232
2342,8006,2024-07-22 17:41:33.695417,1970.78,Shipped,Bank Transfer,7398
2343,1444,2024-12-06 17:41:33.695423,977.26,Delivered,Bank Transfer,4296
2344,8566,2024-04-21 17:41:33.695428,1188.94,Shipped,Bank Transfer,7623
2345,3843,2024-09-29 17:41:33.695436,959.01,Delivered,Credit Card,812
2346,7914,2024-10-18 17:41:33.695446,648.17,Pending,Credit Card,7811
2347,9097,2024-11-05 17:41:33.695455,1729.81,Cancelled,PayPal,3450
2348,972,2024-11-02 17:41:33.695464,899.99,Pending,Credit Card,2621
2349,2484,2024-07-05 17:41:33.695471,736.14,Cancelled,Bank Transfer,3013
2350,2254,2024-06-06 17:41:33.695477,902.09,Delivered,Credit Card,2354
2351,8097,2024-12-02 17:41:33.695482,1123.38,Pending,Credit Card,754
2352,2127,2024-10-05 17:41:33.695488,1592.39,Cancelled,PayPal,6973
2353,2558,2024-08-12 17:41:33.695493,467.14,Shipped,Bank Transfer,8963
2354,4442,2024-08-29 17:41:33.695498,1224.78,Pending,PayPal,4759
2355,3666,2024-03-02 17:41:33.695504,721.14,Cancelled,Bank Transfer,4686
2356,8172,2024-10-29 17:41:33.695509,1215.77,Delivered,Bank Transfer,5973
2357,6891,2024-09-18 17:41:33.695515,1273.35,Pending,Credit Card,7938
2358,1621,2024-12-04 17:41:33.695520,138.31,Delivered,Credit Card,2306
2359,7701,2024-05-19 17:41:33.695526,1111.06,Pending,Credit Card,1853
2360,8880,2024-12-31 17:41:33.695535,1971.19,Pending,PayPal,667
2361,1549,2024-05-12 17:41:33.695544,720.12,Pending,PayPal,1663
2362,8314,2024-05-28 17:41:33.695554,1207.36,Pending,Credit Card,4221
2363,1512,2024-05-01 17:41:33.695563,190.19,Cancelled,Bank Transfer,505
2364,6143,2025-02-01 17:41:33.695569,885.43,Pending,Credit Card,6767
2365,7633,2024-09-20 17:41:33.695574,1118.13,Cancelled,Credit Card,9547
2366,322,2024-04-25 17:41:33.695579,1481.12,Cancelled,PayPal,5145
2367,295,2024-07-07 17:41:33.695585,115.33,Delivered,PayPal,2783
2368,8276,2024-04-29 17:41:33.695590,832.16,Delivered,Credit Card,4245
2369,612,2024-08-15 17:41:33.695596,749.34,Delivered,Bank Transfer,2585
2370,3801,2024-03-14 17:41:33.695601,297.94,Delivered,Credit Card,5475
2371,399,2024-03-15 17:41:33.695607,1847.07,Delivered,Bank Transfer,835
2372,6143,2024-09-08 17:41:33.695612,1693.02,Pending,PayPal,2289
2373,2969,2024-06-27 17:41:33.695618,1533.75,Pending,Bank Transfer,5224
2374,2913,2024-03-01 17:41:33.695623,1218.63,Cancelled,Bank Transfer,4021
2375,830,2024-09-02 17:41:33.695629,1938.45,Cancelled,Credit Card,5292
2376,2629,2025-01-24 17:41:33.695634,1102.45,Shipped,Bank Transfer,6002
2377,9094,2024-11-06 17:41:33.695640,1182.21,Cancelled,PayPal,3954
2378,8208,2024-10-14 17:41:33.695645,21.85,Shipped,Credit Card,6931
2379,7043,2024-11-13 17:41:33.695651,1223.93,Pending,PayPal,9114
2380,7330,2024-08-03 17:41:33.695656,207.14,Cancelled,PayPal,3070
2381,6056,2024-03-03 17:41:33.695661,142.37,Shipped,Credit Card,7112
2382,9372,2024-12-19 17:41:33.695667,1782.87,Delivered,Credit Card,5766
2383,2055,2024-05-26 17:41:33.695672,40.96,Delivered,Bank Transfer,129
2384,4861,2024-07-11 17:41:33.695678,940.51,Pending,PayPal,6550
2385,6349,2024-10-15 17:41:33.695683,518.53,Pending,PayPal,3670
2386,5093,2024-06-24 17:41:33.695688,791.8,Shipped,Credit Card,7710
2387,3655,2024-12-25 17:41:33.695694,979.9,Cancelled,Bank Transfer,9705
2388,1252,2024-07-05 17:41:33.695699,921.58,Pending,Bank Transfer,4197
2389,102,2024-12-21 17:41:33.695704,938.44,Delivered,PayPal,8663
2390,6606,2024-04-23 17:41:33.695710,1105.4,Shipped,Bank Transfer,1587
2391,7934,2024-10-16 17:41:33.695716,1151.52,Pending,Credit Card,5478
2392,7855,2024-04-06 17:41:33.695721,725.45,Pending,Credit Card,4601
2393,2916,2024-12-21 17:41:33.695726,1468.2,Shipped,PayPal,2986
2394,6645,2024-08-15 17:41:33.695732,586.89,Delivered,Credit Card,3702
2395,4150,2024-03-25 17:41:33.695737,1960.12,Cancelled,Credit Card,3085
2396,6044,2024-04-09 17:41:33.695743,1199.56,Shipped,Credit Card,3341
2397,6436,2025-01-17 17:41:33.695748,454.82,Cancelled,PayPal,7789
2398,4474,2024-04-22 17:41:33.695754,609.57,Cancelled,Credit Card,87
2399,1941,2024-04-18 17:41:33.695759,942.86,Delivered,PayPal,9183
2400,2338,2024-10-06 17:41:33.695765,415.1,Shipped,PayPal,2779
2401,6348,2024-03-16 17:41:33.695770,643.88,Delivered,PayPal,6062
2402,2528,2024-09-28 17:41:33.695776,1102.8,Shipped,Credit Card,7745
2403,1518,2024-07-21 17:41:33.695782,862.9,Cancelled,PayPal,3838
2404,6050,2024-05-10 17:41:33.695787,1433.41,Pending,Bank Transfer,4117
2405,1399,2024-04-20 17:41:33.695793,1844.6,Cancelled,Bank Transfer,2740
2406,2543,2024-09-08 17:41:33.695799,1902.61,Delivered,PayPal,6805
2407,419,2024-09-06 17:41:33.695804,748.02,Cancelled,Credit Card,9216
2408,5010,2024-08-29 17:41:33.695810,728.64,Shipped,PayPal,1445
2409,7818,2024-05-08 17:41:33.695815,1654.76,Pending,Bank Transfer,5430
2410,6594,2024-06-09 17:41:33.695821,1310.75,Shipped,Bank Transfer,6960
2411,8450,2025-02-21 17:41:33.695826,309.32,Cancelled,Credit Card,7751
2412,3810,2024-04-30 17:41:33.695831,256.88,Pending,Credit Card,9177
2413,4634,2024-04-26 17:41:33.695837,85.14,Cancelled,PayPal,1410
2414,118,2024-03-12 17:41:33.695842,1533.41,Delivered,Credit Card,4951
2415,1123,2025-01-09 17:41:33.695848,1087.03,Delivered,PayPal,4315
2416,9226,2024-04-13 17:41:33.695853,72.66,Delivered,Credit Card,6011
2417,8332,2024-06-22 17:41:33.695861,46.27,Cancelled,Bank Transfer,9868
2418,286,2024-03-08 17:41:33.695866,717.33,Delivered,PayPal,2647
2419,8996,2024-07-18 17:41:33.695872,796.65,Cancelled,Bank Transfer,1508
2420,4001,2024-09-22 17:41:33.695877,1542.66,Delivered,Credit Card,7445
2421,8282,2024-11-02 17:41:33.695883,684.62,Cancelled,Bank Transfer,1146
2422,9355,2025-02-10 17:41:33.695888,1769.44,Cancelled,Bank Transfer,1065
2423,2805,2024-11-18 17:41:33.695893,588.84,Pending,Bank Transfer,4241
2424,1214,2024-05-07 17:41:33.695899,1199.44,Pending,Credit Card,2738
2425,3040,2024-07-01 17:41:33.695904,1667.35,Shipped,Bank Transfer,4816
2426,2135,2024-12-20 17:41:33.695910,915.75,Shipped,Credit Card,5386
2427,6391,2025-01-24 17:41:33.695918,1840.13,Cancelled,Credit Card,311
2428,5508,2024-09-16 17:41:33.695927,567.38,Pending,PayPal,1737
2429,1882,2024-06-27 17:41:33.695936,1616.66,Delivered,Bank Transfer,2994
2430,1315,2024-11-23 17:41:33.695942,480.91,Delivered,Bank Transfer,1892
2431,3932,2024-08-06 17:41:33.695948,1493.87,Pending,PayPal,8639
2432,9195,2024-12-27 17:41:33.695953,1636.58,Delivered,Credit Card,4063
2433,7813,2024-06-23 17:41:33.695959,775.08,Delivered,Credit Card,2255
2434,9683,2024-04-11 17:41:33.695964,1206.62,Pending,Bank Transfer,588
2435,2790,2024-11-14 17:41:33.695969,1346.21,Delivered,Bank Transfer,8286
2436,2200,2024-12-22 17:41:33.695975,1449.58,Shipped,Credit Card,2835
2437,9871,2024-06-21 17:41:33.695980,618.71,Pending,Credit Card,8757
2438,2392,2024-09-20 17:41:33.695985,1961.85,Pending,Bank Transfer,4699
2439,3884,2024-06-14 17:41:33.695991,1081.72,Pending,PayPal,5167
2440,1442,2024-07-26 17:41:33.695997,1082.44,Pending,PayPal,9147
2441,44,2024-11-04 17:41:33.696002,251.19,Cancelled,Bank Transfer,8933
2442,6543,2024-06-13 17:41:33.696007,772.18,Delivered,Credit Card,323
2443,6692,2024-06-04 17:41:33.696013,221.74,Delivered,Bank Transfer,6538
2444,380,2024-11-30 17:41:33.696018,598.96,Delivered,Credit Card,283
2445,7890,2024-07-20 17:41:33.696023,1633.99,Cancelled,Credit Card,3337
2446,6573,2025-02-11 17:41:33.696029,413.61,Pending,Bank Transfer,7024
2447,2205,2024-11-20 17:41:33.696034,306.02,Cancelled,Bank Transfer,9451
2448,2493,2024-12-18 17:41:33.696039,811.08,Pending,PayPal,6449
2449,6464,2024-10-22 17:41:33.696045,1431.75,Pending,Credit Card,3653
2450,6091,2025-02-22 17:41:33.696050,1329.53,Pending,Credit Card,1926
2451,1592,2024-08-14 17:41:33.696056,1755.94,Pending,PayPal,5737
2452,2560,2024-03-22 17:41:33.696061,1626.78,Pending,PayPal,8940
2453,1241,2024-10-23 17:41:33.696066,605.87,Delivered,Credit Card,2247
2454,565,2024-07-06 17:41:33.696072,785.83,Pending,PayPal,6795
2455,2924,2024-11-19 17:41:33.696077,794.51,Delivered,Bank Transfer,390
2456,9029,2025-02-18 17:41:33.696082,1545.38,Pending,Bank Transfer,347
2457,9960,2024-04-15 17:41:33.696088,422.6,Cancelled,Credit Card,8558
2458,990,2025-02-21 17:41:33.696094,1474.79,Delivered,Bank Transfer,1002
2459,1769,2024-05-18 17:41:33.696099,450.79,Delivered,Bank Transfer,507
2460,1105,2024-06-03 17:41:33.696105,1397.82,Pending,Bank Transfer,2094
2461,9127,2025-02-11 17:41:33.696110,1173.49,Pending,PayPal,2051
2462,485,2024-12-25 17:41:33.696115,1105.82,Cancelled,Credit Card,6885
2463,3877,2024-11-01 17:41:33.696121,922.57,Delivered,Credit Card,1677
2464,1221,2024-09-28 17:41:33.696126,1329.36,Shipped,Bank Transfer,5072
2465,4133,2024-04-14 17:41:33.696131,1501.34,Pending,PayPal,3352
2466,539,2024-03-25 17:41:33.696137,271.33,Shipped,Credit Card,2234
2467,2358,2024-08-25 17:41:33.696142,106.38,Shipped,PayPal,1517
2468,359,2024-08-04 17:41:33.696148,1063.45,Shipped,Credit Card,9300
2469,5301,2024-08-24 17:41:33.696153,1075.72,Pending,Credit Card,4881
2470,6603,2024-10-01 17:41:33.696158,1099.33,Shipped,Credit Card,9109
2471,9130,2025-02-26 17:41:33.696164,787.18,Pending,Bank Transfer,2426
2472,6772,2024-06-26 17:41:33.696169,1722.98,Cancelled,PayPal,6198
2473,5491,2024-07-04 17:41:33.696175,1479.22,Cancelled,PayPal,8016
2474,3681,2025-02-03 17:41:33.696182,877.32,Pending,PayPal,1794
2475,4971,2025-02-07 17:41:33.696192,1070.09,Cancelled,PayPal,7832
2476,7975,2024-09-18 17:41:33.696201,410.27,Cancelled,PayPal,4047
2477,988,2024-10-17 17:41:33.696208,1653.71,Delivered,Credit Card,5455
2478,3710,2025-02-05 17:41:33.696213,773.11,Pending,Credit Card,9776
2479,7131,2024-09-26 17:41:33.696222,662.68,Delivered,Bank Transfer,7108
2480,7409,2025-02-16 17:41:33.696231,983.3,Cancelled,Credit Card,5996
2481,4477,2024-09-30 17:41:33.696241,1541.53,Pending,Bank Transfer,1356
2482,4953,2024-07-13 17:41:33.696250,307.62,Delivered,PayPal,4603
2483,672,2024-09-14 17:41:33.696256,1824.36,Pending,PayPal,3505
2484,6063,2025-01-12 17:41:33.696262,1130.24,Delivered,Bank Transfer,4250
2485,8782,2024-05-26 17:41:33.696267,1858.98,Delivered,Bank Transfer,9999
2486,1991,2025-02-07 17:41:33.696273,386.98,Pending,PayPal,7882
2487,7023,2024-02-29 17:41:33.696278,1023.75,Shipped,PayPal,9785
2488,8689,2024-08-30 17:41:33.696284,30.13,Cancelled,Bank Transfer,8270
2489,2505,2024-12-02 17:41:33.696290,233.07,Cancelled,Credit Card,4692
2490,7649,2024-05-19 17:41:33.696295,1982.61,Pending,Bank Transfer,5633
2491,1075,2024-04-27 17:41:33.696301,79.06,Delivered,Bank Transfer,1636
2492,9789,2024-07-03 17:41:33.696306,1217.05,Pending,Credit Card,112
2493,8493,2024-06-30 17:41:33.696311,881.61,Cancelled,Bank Transfer,7428
2494,7710,2024-07-15 17:41:33.696317,42.53,Cancelled,Bank Transfer,2326
2495,1919,2024-06-12 17:41:33.696322,919.51,Cancelled,Credit Card,7492
2496,8909,2024-05-08 17:41:33.696328,533.08,Shipped,Bank Transfer,1791
2497,443,2024-06-08 17:41:33.696335,739.1,Shipped,Bank Transfer,2470
2498,7997,2024-08-20 17:41:33.696345,161.2,Cancelled,Bank Transfer,3217
2499,7603,2024-09-25 17:41:33.696354,940.57,Delivered,PayPal,1847
2500,7734,2024-07-04 17:41:33.696363,1668.97,Delivered,PayPal,4422
2501,7705,2024-11-22 17:41:33.696370,1042.52,Cancelled,Credit Card,5879
2502,4620,2024-09-09 17:41:33.696376,598.6,Delivered,PayPal,9838
2503,8482,2024-08-07 17:41:33.696381,983.99,Pending,Bank Transfer,5461
2504,316,2024-06-25 17:41:33.696386,707.76,Delivered,Credit Card,1634
2505,8372,2024-03-08 17:41:33.696392,1009.64,Pending,PayPal,1833
2506,2650,2024-06-26 17:41:33.696398,344.81,Shipped,Credit Card,224
2507,794,2024-11-25 17:41:33.696403,321.36,Shipped,Credit Card,7525
2508,411,2024-07-31 17:41:33.696408,1534.47,Delivered,PayPal,8743
2509,552,2024-09-04 17:41:33.696414,71.13,Delivered,Bank Transfer,3598
2510,2112,2024-10-02 17:41:33.696419,1305.9,Pending,Credit Card,642
2511,6292,2024-03-26 17:41:33.696425,468.8,Pending,Credit Card,149
2512,2252,2025-01-04 17:41:33.696430,449.23,Delivered,Bank Transfer,7027
2513,9920,2024-05-09 17:41:33.696436,1282.21,Delivered,PayPal,7209
2514,630,2024-08-02 17:41:33.696441,59.68,Pending,Bank Transfer,4222
2515,5023,2024-11-29 17:41:33.696447,809.63,Shipped,Bank Transfer,3675
2516,5223,2024-11-17 17:41:33.696452,302.01,Cancelled,Credit Card,5927
2517,8782,2024-04-09 17:41:33.696459,424.45,Delivered,PayPal,8247
2518,129,2024-04-03 17:41:33.696464,394.36,Shipped,Credit Card,9678
2519,7854,2024-11-28 17:41:33.696470,239.1,Shipped,Credit Card,5802
2520,6710,2024-04-05 17:41:33.696475,110.32,Pending,Credit Card,7083
2521,8099,2024-10-07 17:41:33.696481,1739.05,Cancelled,Bank Transfer,381
2522,4723,2024-09-10 17:41:33.696486,1883.98,Cancelled,Credit Card,7693
2523,2486,2024-04-27 17:41:33.696491,357.79,Cancelled,PayPal,2852
2524,1412,2024-05-11 17:41:33.696497,1627.68,Cancelled,PayPal,2693
2525,6864,2024-10-26 17:41:33.696502,1814.87,Shipped,PayPal,3349
2526,762,2024-03-10 17:41:33.696509,1984.65,Pending,Credit Card,2572
2527,7923,2024-07-23 17:41:33.696518,1691.11,Cancelled,Credit Card,4347
2528,1544,2024-11-10 17:41:33.696527,1196.06,Pending,PayPal,9274
2529,7753,2024-08-06 17:41:33.696537,532.23,Cancelled,Credit Card,566
2530,905,2025-02-10 17:41:33.696545,549.37,Pending,Bank Transfer,4308
2531,2065,2024-06-10 17:41:33.696551,655.15,Shipped,Credit Card,4916
2532,2494,2024-12-21 17:41:33.696556,1675.03,Shipped,Bank Transfer,7233
2533,477,2024-07-09 17:41:33.696561,880.08,Shipped,Bank Transfer,4081
2534,3061,2024-09-12 17:41:33.696567,1298.06,Delivered,PayPal,8339
2535,3505,2024-09-04 17:41:33.696572,145.43,Delivered,PayPal,5621
2536,8854,2024-04-02 17:41:33.696578,1859.48,Delivered,PayPal,542
2537,4256,2024-11-27 17:41:33.696584,1663.35,Shipped,Bank Transfer,1352
2538,2594,2024-05-01 17:41:33.696589,1239.15,Cancelled,Credit Card,9314
2539,6668,2024-12-23 17:41:33.696595,845.2,Delivered,Credit Card,5678
2540,9460,2024-04-18 17:41:33.696600,795.84,Pending,PayPal,3829
2541,9807,2024-07-03 17:41:33.696609,1269.51,Pending,Bank Transfer,9403
2542,3267,2024-04-28 17:41:33.696619,1044.85,Pending,Credit Card,4679
2543,8368,2025-02-17 17:41:33.696628,1861.21,Delivered,Credit Card,5906
2544,1617,2024-08-09 17:41:33.696638,1454.03,Shipped,Credit Card,1245
2545,6216,2025-01-29 17:41:33.696644,1717.55,Delivered,Bank Transfer,4644
2546,1830,2024-04-21 17:41:33.696649,1512.56,Cancelled,PayPal,7459
2547,6477,2024-10-30 17:41:33.696655,169.86,Delivered,Credit Card,1046
2548,3863,2024-07-28 17:41:33.696660,362.48,Delivered,Credit Card,6411
2549,1096,2025-02-11 17:41:33.696666,313.41,Shipped,PayPal,6790
2550,2748,2024-04-08 17:41:33.696671,1701.41,Pending,Bank Transfer,4795
2551,5944,2024-06-05 17:41:33.696676,131.83,Shipped,Bank Transfer,8099
2552,4675,2024-03-01 17:41:33.696682,1967.55,Pending,PayPal,5688
2553,2765,2024-10-05 17:41:33.696688,108.85,Shipped,PayPal,9129
2554,4016,2024-07-06 17:41:33.696693,1919.67,Shipped,PayPal,3620
2555,3759,2024-10-14 17:41:33.696698,359.03,Cancelled,PayPal,4904
2556,1463,2024-12-05 17:41:33.696703,1559.97,Cancelled,PayPal,830
2557,1234,2025-02-06 17:41:33.696709,1462.75,Delivered,Bank Transfer,5725
2558,4464,2024-12-29 17:41:33.696714,1231.42,Delivered,PayPal,5841
2559,5225,2024-12-11 17:41:33.696720,622.57,Delivered,Credit Card,5385
2560,8362,2024-06-25 17:41:33.696725,1246.15,Pending,Credit Card,4729
2561,2422,2024-12-18 17:41:33.696730,756.22,Pending,Bank Transfer,2157
2562,9827,2024-05-10 17:41:33.696738,1994.2,Shipped,Credit Card,2387
2563,7383,2024-04-23 17:41:33.696744,856.67,Pending,Credit Card,7772
2564,6183,2024-07-13 17:41:33.696750,218.68,Shipped,Bank Transfer,877
2565,4933,2025-01-20 17:41:33.696755,1783.27,Shipped,Credit Card,2845
2566,9238,2024-07-05 17:41:33.696761,904.62,Delivered,Bank Transfer,2552
2567,7454,2024-08-18 17:41:33.696766,1106.46,Pending,PayPal,1881
2568,710,2024-03-03 17:41:33.696772,1053.33,Delivered,PayPal,1239
2569,6551,2024-03-23 17:41:33.696778,1550.14,Delivered,Credit Card,531
2570,6225,2024-09-12 17:41:33.696783,766.69,Pending,Credit Card,2482
2571,9542,2024-06-05 17:41:33.696789,1403.7,Pending,Bank Transfer,3273
2572,5588,2024-08-28 17:41:33.696794,1618.8,Delivered,Bank Transfer,1429
2573,4327,2024-08-01 17:41:33.696800,1305.51,Pending,Bank Transfer,4272
2574,380,2024-05-21 17:41:33.696805,783.52,Delivered,PayPal,8771
2575,262,2024-03-10 17:41:33.696810,1779.41,Cancelled,Credit Card,5684
2576,1727,2024-04-01 17:41:33.696816,1000.74,Delivered,Credit Card,6036
2577,8290,2024-07-03 17:41:33.696821,443.61,Shipped,Bank Transfer,3235
2578,6603,2024-04-25 17:41:33.696827,897.94,Shipped,PayPal,6705
2579,6270,2024-09-25 17:41:33.696832,959.79,Delivered,Credit Card,358
2580,1391,2025-01-01 17:41:33.696838,1406.76,Pending,Bank Transfer,7100
2581,4541,2024-07-10 17:41:33.696843,823.65,Cancelled,Credit Card,2612
2582,9837,2024-04-15 17:41:33.696849,1789.49,Delivered,PayPal,6573
2583,4192,2024-06-04 17:41:33.696854,1971.17,Delivered,PayPal,8202
2584,5606,2024-11-25 17:41:33.696860,1167.56,Cancelled,Credit Card,6383
2585,1160,2025-02-11 17:41:33.696865,1012.98,Pending,Bank Transfer,3354
2586,7676,2025-01-11 17:41:33.696871,1694.56,Delivered,Bank Transfer,641
2587,3303,2024-03-14 17:41:33.696876,1457.75,Pending,Credit Card,2100
2588,6925,2025-01-29 17:41:33.696882,1130.03,Delivered,Bank Transfer,5992
2589,4948,2025-01-09 17:41:33.696887,1109.56,Pending,Bank Transfer,5856
2590,7021,2024-03-13 17:41:33.696893,429.42,Delivered,Credit Card,6087
2591,2189,2024-03-11 17:41:33.696898,1628.82,Pending,Bank Transfer,7819
2592,2396,2024-12-01 17:41:33.696904,339.72,Cancelled,Credit Card,7309
